basis,E_eV,lambda_nm,sigma_200K,sigma_220K,sigma_250K,sigma_298K
aug-cc-pvtz-dk,2.716858429214607,456.3513397193887,2.193621149415686e-20,2.1829485503470133e-20,2.1626755813185683e-20,2.1215919455888553e-20
aug-cc-pvtz-dk,2.7188594297148576,456.0154785678012,2.204055375491914e-20,2.193288008884695e-20,2.1728336210097567e-20,2.1313767216387014e-20
aug-cc-pvtz-dk,2.720860430215107,455.68011142048175,2.214339007180481e-20,2.2034795710003305e-20,2.1828488150919422e-20,2.141028591637636e-20
aug-cc-pvtz-dk,2.7228614307153576,455.34523718831525,2.224469919753025e-20,2.213521135771217e-20,2.1927191089209643e-20,2.1505455989582057e-20
aug-cc-pvtz-dk,2.724862431215608,455.01085478538636,2.2344455962875336e-20,2.2234102114081024e-20,2.2024420596083232e-20,2.1599254044476106e-20
aug-cc-pvtz-dk,2.7268634317158575,454.6769631289672,2.2442631680171477e-20,2.2331439551489168e-20,2.2120148750613303e-20,2.1691653237814042e-20
aug-cc-pvtz-dk,2.728864432216108,454.343561139505,2.2539194827618436e-20,2.2427192410861955e-20,2.221434480664058e-20,2.1782623918264325e-20
aug-cc-pvtz-dk,2.730865432716358,454.01064774061183,2.2634111966580994e-20,2.2521327512139e-20,2.2306976090183758e-20,2.1872134497009093e-20
aug-cc-pvtz-dk,2.732866433216608,453.67822185905186,2.2727348823815504e-20,2.2613810829614967e-20,2.2398009061525006e-20,2.1960152482265744e-20
aug-cc-pvtz-dk,2.7348674337168584,453.3462824247302,2.2818871456507993e-20,2.2704608650684854e-20,2.2487410461764473e-20,2.2046645600188192e-20
aug-cc-pvtz-dk,2.7368684342171083,453.01482837068176,2.290864741160959e-20,2.2793688729972447e-20,2.2575148456795723e-20,2.2131582917218707e-20
aug-cc-pvtz-dk,2.7388694347173583,452.6838586330594,2.299664679280956e-20,2.2881021352471704e-20,2.2661193692921583e-20,2.2214935879465422e-20
aug-cc-pvtz-dk,2.7408704352176088,452.35337215112247,2.3082843158152833e-20,2.2966580228785948e-20,2.274552018737998e-20,2.229667919289449e-20
aug-cc-pvtz-dk,2.7428714357178587,452.02336786722594,2.3167214187453392e-20,2.3050343161511828e-20,2.2828105992654476e-20,2.2376791482966738e-20
aug-cc-pvtz-dk,2.7448724362181087,451.69384472680883,2.3249742079258983e-20,2.3132292442292632e-20,2.2908933593667078e-20,2.2455255691999058e-20
aug-cc-pvtz-dk,2.746873436718359,451.3648016783828,2.3330413659829528e-20,2.3212414961716733e-20,2.2987990019481187e-20,2.253205919475017e-20
aug-cc-pvtz-dk,2.748874437218609,451.0362376735214,2.3409220209025573e-20,2.3290702036685625e-20,2.3065266673603177e-20,2.260719363515965e-20
aug-cc-pvtz-dk,2.750875437718859,450.70815166684855,2.348615702810532e-20,2.336714898004733e-20,2.3140758907264528e-20,2.268065450766569e-20
aug-cc-pvtz-dk,2.7528764382191095,450.3805426160276,2.356122279067173e-20,2.344175445363335e-20,2.3214465376592504e-20,2.2752440523407728e-20
aug-cc-pvtz-dk,2.7548774387193595,450.05340948175046,2.3634418729537373e-20,2.351451965746317e-20,2.3286387236393736e-20,2.2822552813829363e-20
aug-cc-pvtz-dk,2.7568784392196095,449.72675122772637,2.3705747718882697e-20,2.3585447414559342e-20,2.33565272300979e-20,2.289099403134142e-20
aug-cc-pvtz-dk,2.75887943971986,449.40056682067086,2.377521331313008e-20,2.3654541212886663e-20,2.3424888737534542e-20,2.2957767408991367e-20
aug-cc-pvtz-dk,2.76088044022011,449.0748552302953,2.3842818802178566e-20,2.3721804264117064e-20,2.349147484035445e-20,2.3022875839176685e-20
aug-cc-pvtz-dk,2.76288144072036,448.74961542929566,2.3908566337932615e-20,2.378723863412532e-20,2.3556287459960194e-20,2.3086321026240995e-20
aug-cc-pvtz-dk,2.7648824412206103,448.42484639334174,2.3972456180273984e-20,2.3850844493216074e-20,2.3619326615687907e-20,2.3148102760264635e-20
aug-cc-pvtz-dk,2.7668834417208603,448.1005471010667,2.4034486102439128e-20,2.391261952576817e-20,2.3680589842429195e-20,2.3208218350342973e-20
aug-cc-pvtz-dk,2.7688844422211103,447.776716534056,2.4094650986594508e-20,2.3972558529706193e-20,2.3740071797403106e-20,2.3266662245750772e-20
aug-cc-pvtz-dk,2.7708854427213607,447.4533536768369,2.4152942630422622e-20,2.4030653226173064e-20,2.3797764075638032e-20,2.3323425862982298e-20
aug-cc-pvtz-dk,2.7728864432216107,447.1304575168681,2.4209349774772107e-20,2.4086892289029377e-20,2.3853655242986458e-20,2.337849762590095e-20
aug-cc-pvtz-dk,2.7748874437218607,446.80802704452856,2.426385835088586e-20,2.414126159235292e-20,2.390773108419609e-20,2.343186321519263e-20
aug-cc-pvtz-dk,2.776888444222111,446.4860612531075,2.431645193353776e-20,2.419374466208294e-20,2.3959975051813725e-20,2.3483506012094817e-20
aug-cc-pvtz-dk,2.778889444722361,446.16455913879383,2.4367112373950293e-20,2.424432330569725e-20,2.401036888981717e-20,2.3533407710217598e-20
aug-cc-pvtz-dk,2.780890445222611,445.8435197006656,2.441582057430482e-20,2.429297838196895e-20,2.405889339444061e-20,2.3581549058662662e-20
aug-cc-pvtz-dk,2.7828914457228615,445.52294194067946,2.4462557354936933e-20,2.433969066233128e-20,2.4105529264525214e-20,2.3627910690296776e-20
aug-cc-pvtz-dk,2.7848924462231115,445.20282486366085,2.4507304357055892e-20,2.4384441727276528e-20,2.4150257985916737e-20,2.3672473981847437e-20
aug-cc-pvtz-dk,2.7868934467233615,444.8831674772931,2.4550044919167147e-20,2.442721483662999e-20,2.41930626900003e-20,2.3715221888408892e-20
aug-cc-pvtz-dk,2.788894447223612,444.5639687921076,2.4590764865252537e-20,2.4467995712401448e-20,2.4233928926309383e-20,2.3756139694813684e-20
aug-cc-pvtz-dk,2.790895447723862,444.24522782147335,2.462945314772448e-20,2.4506773177776564e-20,2.427284529382491e-20,2.3795215630683976e-20
aug-cc-pvtz-dk,2.792896448224112,443.92694358158695,2.466610229823129e-20,2.4543539605698102e-20,2.4309803885146958e-20,2.3832441304928582e-20
aug-cc-pvtz-dk,2.7948974487243623,443.6091150914623,2.4700708653941416e-20,2.4578291144818966e-20,2.4344800511643012e-20,2.38678119285589e-20
aug-cc-pvtz-dk,2.7968984492246123,443.29174137292074,2.4733272344773667e-20,2.4611027708218542e-20,2.437783469484935e-20,2.3901326310979586e-20
aug-cc-pvtz-dk,2.7988994497248623,442.97482145058086,2.476379704647894e-20,2.4641752729506505e-20,2.4408909428236578e-20,2.3932986632913646e-20
aug-cc-pvtz-dk,2.8009004502251127,442.6583543518485,2.479228952355676e-20,2.4670472709862475e-20,2.4438030732074015e-20,2.3962798017093917e-20
aug-cc-pvtz-dk,2.8029014507253622,442.34233910690705,2.481875900272226e-20,2.469719659621187e-20,2.4465207040613266e-20,2.3990767933953496e-20
aug-cc-pvtz-dk,2.8049024512256127,442.02677474870694,2.48432164302893e-20,2.472193504338645e-20,2.449044847344467e-20,2.4016905492101588e-20
aug-cc-pvtz-dk,2.806903451725863,441.7116603129566,2.4865673674154127e-20,2.474469962050773e-20,2.4513766050394474e-20,2.4041220671098327e-20
aug-cc-pvtz-dk,2.8089044522261126,441.3969948381122,2.4886142732454587e-20,2.4765502023346483e-20,2.4535170911076388e-20,2.4063723556233913e-20
aug-cc-pvtz-dk,2.810905452726363,441.0827773653675,2.4904635006571787e-20,2.4784353350155683e-20,2.455467359624422e-20,2.4084423631632746e-20
aug-cc-pvtz-dk,2.8129064532266135,440.7690069386448,2.4921160686752103e-20,2.4801263489236086e-20,2.457228343914514e-20,2.4103329179665138e-20
aug-cc-pvtz-dk,2.814907453726863,440.4556826045851,2.4935728285626093e-20,2.4816240653615815e-20,2.458800810243846e-20,2.4120446822542324e-20
aug-cc-pvtz-dk,2.8169084542271134,440.1428034125377,2.4948344339989836e-20,2.4829291083391062e-20,2.4601853281568472e-20,2.4135781227658662e-20
aug-cc-pvtz-dk,2.818909454727364,439.83036841455186,2.4959013286181923e-20,2.4840418921265137e-20,2.461382258052313e-20,2.4149334983443462e-20
aug-cc-pvtz-dk,2.8209104552276134,439.51837666536625,2.4967737500845906e-20,2.4849626253249613e-20,2.462391755229075e-20,2.4161108638810276e-20
aug-cc-pvtz-dk,2.822911455727864,439.2068272223994,2.4974517488047646e-20,2.4856913295602756e-20,2.4632137885314165e-20,2.4171100888052785e-20
aug-cc-pvtz-dk,2.824912456228114,438.8957191457411,2.497935218632759e-20,2.4862278701603842e-20,2.463848170960193e-20,2.4179308875072208e-20
aug-cc-pvtz-dk,2.826913456728364,438.5850514981419,2.4982239365461486e-20,2.4865719957873218e-20,2.464294599210789e-20,2.418572858643703e-20
aug-cc-pvtz-dk,2.8289144572286142,438.2748233450044,2.4983176082108804e-20,2.4867233839297218e-20,2.4645526990224826e-20,2.4190355301748798e-20
aug-cc-pvtz-dk,2.830915457728864,437.96503375437356,2.4982159165401306e-20,2.4866816893473795e-20,2.464622073405421e-20,2.419318407148313e-20
aug-cc-pvtz-dk,2.832916458229114,437.65568179692747,2.497918570690581e-20,2.4864465929006828e-20,2.4645023511573177e-20,2.4194210195986975e-20
aug-cc-pvtz-dk,2.8349174587293646,437.34676654596785,2.497425353332982e-20,2.4860178485983362e-20,2.4641932334953755e-20,2.4193429683670083e-20
aug-cc-pvtz-dk,2.8369184592296146,437.0382870774114,2.49673616440345e-20,2.485395327076486e-20,2.4636945370270973e-20,2.4190839670760327e-20
aug-cc-pvtz-dk,2.8389194597298646,436.73024246977974,2.495851059838898e-20,2.4845790540301138e-20,2.4630062316119207e-20,2.4186438788683286e-20
aug-cc-pvtz-dk,2.840920460230115,436.42263180419087,2.4947702840105654e-20,2.4835692423377074e-20,2.4621284719040082e-20,2.4180227467891113e-20
aug-cc-pvtz-dk,2.842921460730365,436.1154541643498,2.4934942947139743e-20,2.482366316770574e-20,2.461061621529075e-20,2.4172208168863436e-20
aug-cc-pvtz-dk,2.844922461230615,435.8087086365395,2.4920237796963093e-20,2.4809709303020643e-20,2.459806268975154e-20,2.416238553237279e-20
aug-cc-pvtz-dk,2.8469234617308654,435.50239430961165,2.4903596638594347e-20,2.479383971184936e-20,2.4583632344231207e-20,2.4150766442461805e-20
aug-cc-pvtz-dk,2.8489244622311154,435.19651027497804,2.4885031065203877e-20,2.4776065601994807e-20,2.4567335669605063e-20,2.4137359997452794e-20
aug-cc-pvtz-dk,2.8509254627313654,434.8910556266012,2.486455488475731e-20,2.4756400378267447e-20,2.4549185319499795e-20,2.4122177387128865e-20
aug-cc-pvtz-dk,2.852926463231616,434.5860294609854,2.4842183891079904e-20,2.4734859415785266e-20,2.4529195887739557e-20,2.4105231678180598e-20
aug-cc-pvtz-dk,2.854927463731866,434.28143087716836,2.4817935543666933e-20,2.4711459742963676e-20,2.4507383597309304e-20,2.408653751501002e-20
aug-cc-pvtz-dk,2.8569284642321158,433.9772589767116,2.4791828570991047e-20,2.4686219648634868e-20,2.4483765914696486e-20,2.4066110748633948e-20
aug-cc-pvtz-dk,2.858929464732366,433.673512863692,2.4763882518223992e-20,2.4659158233839524e-20,2.445836110944742e-20,2.4043968012109745e-20
aug-cc-pvtz-dk,2.860930465232616,433.37019164469314,2.4734117265379313e-20,2.463029493391461e-20,2.4431187783829678e-20,2.4020126265870765e-20
aug-cc-pvtz-dk,2.862931465732866,433.0672944287961,2.4702552545146098e-20,2.4599649039809025e-20,2.4402264400876152e-20,2.399460233986286e-20
aug-cc-pvtz-dk,2.8649324662331166,432.7648203275711,2.4669207490583383e-20,2.4567239248546525e-20,2.4371608840235076e-20,2.3967412500823994e-20
aug-cc-pvtz-dk,2.8669334667333666,432.4627684550689,2.4634100241141e-20,2.453308327116562e-20,2.433923800987504e-20,2.3938572072098273e-20
aug-cc-pvtz-dk,2.8689344672336166,432.1611379278117,2.4597247631281306e-20,2.4497197522394684e-20,2.4305167537851804e-20,2.3908095130004087e-20
aug-cc-pvtz-dk,2.870935467733867,431.85992786478477,2.4558664979742605e-20,2.4459596910191412e-20,2.4269411562418417e-20,2.387599429528636e-20
aug-cc-pvtz-dk,2.872936468234117,431.55913738742817,2.4518365989914262e-20,2.4420294735778332e-20,2.4231982631410564e-20,2.3842280631163863e-20
aug-cc-pvtz-dk,2.874937468734367,431.25876561962764,2.4476362763733855e-20,2.4379302706778656e-20,2.419289171388184e-20,2.380696365170541e-20
aug-cc-pvtz-dk,2.8769384692346174,430.95881168770643,2.4432665923822922e-20,2.4336631058353435e-20,2.41521483192506e-20,2.3770051436570453e-20
aug-cc-pvtz-dk,2.8789394697348674,430.659274720417,2.4387284831979785e-20,2.4292288770597978e-20,2.4109760712498925e-20,2.373155084129593e-20
aug-cc-pvtz-dk,2.8809404702351173,430.3601538489321,2.4340227887148697e-20,2.4246283865390812e-20,2.4065736208777846e-20,2.3691467786890753e-20
aug-cc-pvtz-dk,2.8829414707353678,430.0614482068367,2.4291502882808527e-20,2.4198623762642863e-20,2.4020081527394452e-20,2.3649807608849408e-20
aug-cc-pvtz-dk,2.8849424712356178,429.76315693011964,2.424111740230724e-20,2.414931567442152e-20,2.3972803183573234e-20,2.360657544387146e-20
aug-cc-pvtz-dk,2.8869434717358677,429.4652791571651,2.4189079230722115e-20,2.409836701544944e-20,2.3923907896347733e-20,2.3561776632384878e-20
aug-cc-pvtz-dk,2.888944472236118,429.16781402874454,2.4135396762912517e-20,2.404578580957123e-20,2.38734029920354e-20,2.3515417116042302e-20
aug-cc-pvtz-dk,2.890945472736368,428.87076068800826,2.408007938908877e-20,2.399158107347862e-20,2.3821296784515976e-20,2.3467503811235724e-20
aug-cc-pvtz-dk,2.892946473236618,428.57411828047725,2.4023137841055346e-20,2.3935763160887366e-20,2.376759891555869e-20,2.3418044941922952e-20
aug-cc-pvtz-dk,2.8949474737368686,428.27788595403484,2.396458448406597e-20,2.3878344052218552e-20,2.3712320640452045e-20,2.3367050317357166e-20
aug-cc-pvtz-dk,2.896948474237118,427.98206285891905,2.390443354091558e-20,2.3819337576599852e-20,2.3655475046096298e-20,2.331453154250895e-20
aug-cc-pvtz-dk,2.8989494747373685,427.6866481477135,2.3842701236641015e-20,2.375875955480209e-20,2.3597077190623383e-20,2.3260502151101726e-20
aug-cc-pvtz-dk,2.900950475237619,427.3916409753405,2.377940585430065e-20,2.3696627853842137e-20,2.3537144155762998e-20,2.320497765343912e-20
aug-cc-pvtz-dk,2.9029514757378685,427.09704049905224,2.3714567695081778e-20,2.3632962346734926e-20,2.3475695005883013e-20,2.3147975493856687e-20
aug-cc-pvtz-dk,2.904952476238119,426.8028458784226,2.3648208939726158e-20,2.3567784774549582e-20,2.3412750651179486e-20,2.3089514915954843e-20
aug-cc-pvtz-dk,2.9069534767383693,426.50905627533984,2.358035341308534e-20,2.3501118512641325e-20,2.334833361701642e-20,2.3029616737928822e-20
aug-cc-pvtz-dk,2.908954477238619,426.2156708539983,2.3511026259413056e-20,2.3432988248603223e-20,2.3282467726855724e-20,2.296830304529455e-20
aug-cc-pvtz-dk,2.9109554777388693,425.92268878089016,2.3440253542414072e-20,2.336341958576947e-20,2.3215177712269747e-20,2.290559681388213e-20
aug-cc-pvtz-dk,2.9129564782391197,425.63010922479816,2.3368061790506946e-20,2.329243859243565e-20,2.3146488769660162e-20,2.2841521481675733e-20
aug-cc-pvtz-dk,2.9149574787393693,425.3379313567874,2.3294477513473474e-20,2.322007132260851e-20,2.307642608881841e-20,2.277610049328998e-20
aug-cc-pvtz-dk,2.9169584792396197,425.0461543501972,2.3219526720874516e-20,2.314634333828373e-20,2.3005014382601103e-20,2.2709356844884226e-20
aug-cc-pvtz-dk,2.9189594797398697,424.7547773806341,2.3143234474595224e-20,2.307127926526295e-20,2.2932277449055556e-20,2.2641312659446007e-20
aug-cc-pvtz-dk,2.9209604802401197,424.46379962596336,2.3065624507145883e-20,2.2994902413860057e-20,2.2858237796805812e-20,2.2571988822102547e-20
aug-cc-pvtz-dk,2.92296148074037,424.17322026630154,2.2986718933694697e-20,2.29172344923051e-20,2.278291636117065e-20,2.2501404702176853e-20
aug-cc-pvtz-dk,2.92496248124062,423.8830384840089,2.2906538079410585e-20,2.2838295434380564e-20,2.270633233244756e-20,2.2429577983145578e-20
aug-cc-pvtz-dk,2.92696348174087,423.59325346368144,2.2825100435072676e-20,2.275810335432456e-20,2.2628503109530612e-20,2.23565246138759e-20
aug-cc-pvtz-dk,2.9289644822411205,423.30386439214345,2.274242274388342e-20,2.2676674632116684e-20,2.2549444382307436e-20,2.228225888521824e-20
aug-cc-pvtz-dk,2.9309654827413705,423.01487045844,2.26585202120184e-20,2.2594024121923995e-20,2.2469170336076326e-20,2.2206793626127815e-20
aug-cc-pvtz-dk,2.9329664832416205,422.72627085382913,2.257340682573245e-20,2.251016546679706e-20,2.2387693961592336e-20,2.2130140504000304e-20
aug-cc-pvtz-dk,2.934967483741871,422.4380647717743,2.248709574980603e-20,2.242511149465482e-20,2.2305027446278227e-20,2.2052310405815574e-20
aug-cc-pvtz-dk,2.936968484242121,422.15025140793733,2.239959977652365e-20,2.233887466495709e-20,2.2221182616409024e-20,2.1973313870796916e-20
aug-cc-pvtz-dk,2.938969484742371,421.86282996017025,2.23109317916874e-20,2.22514675327061e-20,2.2136171397192804e-20,2.189316154215081e-20
aug-cc-pvtz-dk,2.9409704852426213,421.5757996285082,2.222110522448344e-20,2.216290319665958e-20,2.205000625776882e-20,2.181186460525332e-20
aug-cc-pvtz-dk,2.9429714857428713,421.2891596151623,2.21301344510913e-20,2.207319570164486e-20,2.1962700611023228e-20,2.1729435182249866e-20
aug-cc-pvtz-dk,2.9449724862431212,421.00290912451163,2.203803512721837e-20,2.1982360370111934e-20,2.1874269143279793e-20,2.1645886657980543e-20
aug-cc-pvtz-dk,2.9469734867433717,420.71704736309624,2.194482443153297e-20,2.18904140448357e-20,2.178472805565401e-20,2.156123391876104e-20
aug-cc-pvtz-dk,2.9489744872436217,420.4315735396098,2.1850521209451385e-20,2.1797375232168828e-20,2.1694095206359102e-20,2.147549349304251e-20
aug-cc-pvtz-dk,2.9509754877438716,420.1464868648924,2.175514601415179e-20,2.1703264142692017e-20,2.1602390150748672e-20,2.138868359055396e-20
aug-cc-pvtz-dk,2.952976488244122,419.8617865519227,2.1658721048413632e-20,2.160810263287413e-20,2.1509634082718382e-20,2.1300824043508817e-20
aug-cc-pvtz-dk,2.954977488744372,419.57747181581175,2.1561270016488593e-20,2.1511914056998967e-20,2.141584968680615e-20,2.121193615932579e-20
aug-cc-pvtz-dk,2.956978489244622,419.29354187379465,2.146281789949147e-20,2.141472304292197e-20,2.132106091468609e-20,2.1122042498786046e-20
aug-cc-pvtz-dk,2.9589794897448725,419.009995945224,2.1363390670748176e-20,2.1316555208171267e-20,2.1225292702712713e-20,2.1031166596552878e-20
aug-cc-pvtz-dk,2.9609804902451224,418.72683325156277,2.126301496928814e-20,2.1217436834634306e-20,2.1128570648861103e-20,2.0939332642618895e-20
aug-cc-pvtz-dk,2.9629814907453724,418.44405301637687,2.1161717750437635e-20,2.1117394520794638e-20,2.103092066805024e-20,2.0846565143743732e-20
aug-cc-pvtz-dk,2.964982491245623,418.1616544653281,2.1059525932475712e-20,2.1016454830426327e-20,2.0932368644665898e-20,2.0752888583560334e-20
aug-cc-pvtz-dk,2.966983491745873,417.8796368261676,2.0956466057720273e-20,2.091464395599341e-20,2.083294010031502e-20,2.0658327098997688e-20
aug-cc-pvtz-dk,2.968984492246123,417.5979993287279,2.0852563985292928e-20,2.0811987413825124e-20,2.073265989355667e-20,2.0562904189152006e-20
aug-cc-pvtz-dk,2.9709854927463732,417.31674120491664,2.0747844631156523e-20,2.0708509786446397e-20,2.0631551966589472e-20,2.046664247080982e-20
aug-cc-pvtz-dk,2.9729864932466232,417.03586168870936,2.0642331768744252e-20,2.0604234525160624e-20,2.0529639151574415e-20,2.0369563492465314e-20
aug-cc-pvtz-dk,2.974987493746873,416.7553600161426,2.053604790051438e-20,2.049918382302327e-20,2.042694304635652e-20,2.027168761582272e-20
aug-cc-pvtz-dk,2.9769884942471236,416.4752354253066,2.042901420701996e-20,2.039337856465651e-20,2.0323483965763134e-20,2.0173033970375246e-20
aug-cc-pvtz-dk,2.9789894947473736,416.1954871563392,2.0321250575625127e-20,2.0286838354977336e-20,2.0219280970426162e-20,2.007362048270486e-20
aug-cc-pvtz-dk,2.9809904952476236,415.916114451418,2.0212775706015587e-20,2.017958162401719e-20,2.0114351970350818e-20,1.997346397776138e-20
aug-cc-pvtz-dk,2.982991495747874,415.6371165547543,2.0103607284464892e-20,2.0071625799911374e-20,2.0008713895518292e-20,1.9872580344783178e-20
aug-cc-pvtz-dk,2.984992496248124,415.35849271258587,1.9993762213876733e-20,1.9962987537263145e-20,1.9902382921069672e-20,1.9770984756066992e-20
aug-cc-pvtz-dk,2.986993496748374,415.08024217317035,1.988325688243304e-20,1.985368298393621e-20,1.9795374730547444e-20,1.966869192290812e-20
aug-cc-pvtz-dk,2.9889944972486244,414.8023641867782,1.9772107450740457e-20,1.974372806639684e-20,1.968770479775328e-20,1.9565716370170256e-20
aug-cc-pvtz-dk,2.990995497748874,414.5248580056866,1.966033013608418e-20,1.963313877241309e-20,1.957938866641616e-20,1.946207270949866e-20
aug-cc-pvtz-dk,2.9929964982491244,414.2477228841718,1.9547941473007708e-20,1.9521931410470026e-20,1.9470442207309238e-20,1.935777589143489e-20
aug-cc-pvtz-dk,2.994997498749375,413.9709580785034,1.9434958531956126e-20,1.941012282770233e-20,1.9360881834753642e-20,1.9252841418709147e-20
aug-cc-pvtz-dk,2.9969984992496244,413.6945628469371,1.9321399081920858e-20,1.9297730572266532e-20,1.925072466841509e-20,1.9147285506639854e-20
aug-cc-pvtz-dk,2.998999499749875,413.4185364497081,1.9207281688465895e-20,1.9184772991446304e-20,1.9139988631534026e-20,1.904112518151428e-20
aug-cc-pvtz-dk,3.0010005002501248,413.14287814902485,1.909262574458608e-20,1.9071269262807218e-20,1.9028692482655093e-20,1.8934378313529918e-20
aug-cc-pvtz-dk,3.003001500750375,412.8675872090621,1.8977451437852283e-20,1.8957239361701447e-20,1.8916855783863192e-20,1.8827063586705514e-20
aug-cc-pvtz-dk,3.005002501250625,412.59266289595473,1.8861779662566398e-20,1.884270397370346e-20,1.8804498813829887e-20,1.8719200413475293e-20
aug-cc-pvtz-dk,3.007003501750875,412.3181044777907,1.8745631889609818e-20,1.8727684364556817e-20,1.8691642438042197e-20,1.8610808805869696e-20
aug-cc-pvtz-dk,3.0090045022511256,412.0439112246051,1.862903000895487e-20,1.8612202222555978e-20,1.8578307951036435e-20,1.850190921784195e-20
aug-cc-pvtz-dk,3.0110055027513756,411.77008240837347,1.851199616028233e-20,1.8496279488824718e-20,1.8464516906119257e-20,1.8392522374206963e-20
aug-cc-pvtz-dk,3.0130065032516256,411.49661730300517,1.8394552565924253e-20,1.837993818978715e-20,1.83502909470063e-20,1.828266910084717e-20
aug-cc-pvtz-dk,3.015007503751876,411.2235151843371,1.827672137776674e-20,1.8263200283584512e-20,1.823565165334847e-20,1.8172370168566014e-20
aug-cc-pvtz-dk,3.017008504252126,410.95077533012767,1.815852454628658e-20,1.814608752874613e-20,1.8120620408709142e-20,1.806164615966135e-20
aug-cc-pvtz-dk,3.019009504752376,410.6783970200497,1.8039983716127094e-20,1.8028621379644452e-20,1.8005218295761722e-20,1.79505173624904e-20
aug-cc-pvtz-dk,3.0210105052526264,410.40637953568466,1.7921120149083998e-20,1.7910822909693044e-20,1.788946601984347e-20,1.7839003695555496e-20
aug-cc-pvtz-dk,3.0230115057528764,410.1347221605163,1.7801954672513186e-20,1.7792712760334872e-20,1.777338385899109e-20,1.7727124659441352e-20
aug-cc-pvtz-dk,3.0250125062531263,409.8634241799239,1.7682507649272737e-20,1.7674311111907062e-20,1.7656991636507495e-20,1.7614899312627702e-20
aug-cc-pvtz-dk,3.0270135067533763,409.5924848811767,1.7562798964462138e-20,1.7555637671562716e-20,1.7540308711093863e-20,1.750234626595581e-20
aug-cc-pvtz-dk,3.0290145072536268,409.3219035534269,1.744284802432846e-20,1.7436711673494286e-20,1.7423353979560294e-20,1.7389483690321243e-20
aug-cc-pvtz-dk,3.0310155077538767,409.05167948770423,1.7322673763533265e-20,1.7317551887506353e-20,1.7306145887888014e-20,1.727632933281553e-20
aug-cc-pvtz-dk,3.0330165082541267,408.7818119769091,1.7202294658186806e-20,1.719817663320289e-20,1.7188702447635655e-20,1.7162900537744924e-20
aug-cc-pvtz-dk,3.035017508754377,408.5123003158068,1.7081728743315377e-20,1.7078603798340288e-20,1.707104125601646e-20,1.704921427036865e-20
aug-cc-pvtz-dk,3.037018509254627,408.24314380102123,1.696099363443589e-20,1.6958850860950446e-20,1.6953179519108094e-20,1.693528714248967e-20
aug-cc-pvtz-dk,3.039019509754877,407.9743417310288,1.684010655348127e-20,1.6838934915460243e-20,1.68351340783781e-20,1.682113543995237e-20
aug-cc-pvtz-dk,3.0410205102551275,407.7058934061523,1.6719084359385847e-20,1.671887270314982e-20,1.6716921440922104e-20,1.670677515252033e-20
aug-cc-pvtz-dk,3.0430215107553775,407.43779812855496,1.659794358326943e-20,1.65986806469605e-20,1.659855781355765e-20,1.659222200652428e-20
aug-cc-pvtz-dk,3.0450225112556275,407.17005520223427,1.6476700467517842e-20,1.6478374890043222e-20,1.6480059140340495e-20,1.6477491500201898e-20
aug-cc-pvtz-dk,3.047023511755878,406.9026639330159,1.635537100737176e-20,1.6357971336751592e-20,1.6361441142387493e-20,1.636259894099514e-20
aug-cc-pvtz-dk,3.049024512256128,406.635623628548,1.6233970993123155e-20,1.6237485694251533e-20,1.624271935832383e-20,1.624755948345102e-20
aug-cc-pvtz-dk,3.051025512756378,406.3689335982948,1.6112516050849972e-20,1.61169335127164e-20,1.6123909183406908e-20,1.613238816598935e-20
aug-cc-pvtz-dk,3.0530265132566283,406.102593153531,1.5991021679870136e-20,1.5996330222287293e-20,1.600502590551465e-20,1.6017099944784952e-20
aug-cc-pvtz-dk,3.0550275137568783,405.8366016073358,1.586950328572982e-20,1.5875691165575987e-20,1.588608473671364e-20,1.590170972338936e-20
aug-cc-pvtz-dk,3.0570285142571283,405.5709582745868,1.574797620842272e-20,1.5755031625346092e-20,1.5767100839931555e-20,1.578623237741305e-20
aug-cc-pvtz-dk,3.0590295147573787,405.3056624719542,1.5626455746457653e-20,1.5634366847923312e-20,1.5648089351159185e-20,1.567068277444052e-20
aug-cc-pvtz-dk,3.0610305152576287,405.0407135178951,1.5504957178113963e-20,1.551371206362292e-20,1.5529065398368227e-20,1.5555075790140242e-20
aug-cc-pvtz-dk,3.0630315157578787,404.7761107326474,1.5383495781543312e-20,1.53930825058356e-20,1.541004411874386e-20,1.543942632204784e-20
aug-cc-pvtz-dk,3.065032516258129,404.5118534382242,1.5262086855163238e-20,1.5272493430245144e-20,1.5291040675747856e-20,1.532374930257843e-20
aug-cc-pvtz-dk,3.067033516758379,404.2479409584081,1.514074573902105e-20,1.515196013493439e-20,1.5172070276904038e-20,1.5208059712385498e-20
aug-cc-pvtz-dk,3.069034517258629,403.9843726187449,1.5019487836593996e-20,1.5031497980965478e-20,1.505314819210982e-20,1.5092372594269188e-20
aug-cc-pvtz-dk,3.0710355177588795,403.72114774653846,1.4898328635050108e-20,1.4911122411605686e-20,1.4934289770917055e-20,1.4976703066599427e-20
aug-cc-pvtz-dk,3.0730365182591295,403.45826567084487,1.47772837206088e-20,1.4790848966988938e-20,1.481551045585647e-20,1.4861066333894442e-20
aug-cc-pvtz-dk,3.0750375187593795,403.19572572246625,1.4656368784627937e-20,1.4670693289969214e-20,1.4696825787810838e-20,1.4745477691075097e-20
