r_ocl_A,r_oh_A,theta_deg,ncas,nelecas,conv_cas,e_casscf_Ha,e_nevpt2_Ha,s2,gap_app_eV,status,wall_s
2.8,0.85,95.0,6,10,True,-536.1711423991925,-536.6285000760539,1.9999999999999991,0.16351916179542264,ok,4.85
2.8,0.85,115.0,6,10,True,-536.1710531645945,-536.6280635516049,2.0000000000000004,0.17511362161831684,ok,4.81
2.8,0.9,95.0,6,10,True,-536.1818150880215,-536.6407769055048,2.0000000000000004,0.16495261513132062,ok,4.39
2.8,0.85,135.0,6,10,True,-536.1706200297795,-536.6272287116278,1.9999999999999996,0.18306623311946146,ok,4.9
2.8,0.9,115.0,6,10,True,-536.1817169739467,-536.640319481136,1.9999999999999998,0.17532021950143195,ok,4.32
2.8,0.9,105.0,6,10,True,-536.1818321521595,-536.6406307289902,1.9999999999999996,0.17038759845286797,ok,4.65
2.8,0.9,125.0,6,10,True,-536.1815121681236,-536.6399148030456,2.000000000000001,0.17926640452577347,ok,4.41
2.8,1.05,85.0,6,10,True,-536.1767429080585,-536.6406840361054,1.9999999999999991,0.164017713985618,ok,2.58
2.8,1.05,135.0,6,10,True,-536.1763170690856,-536.6394126983442,2.0000000000000004,0.17619391631900222,ok,2.48
2.8,1.0,75.0,6,10,True,-536.182138185828,-536.6446750727908,2.0,0.15797224213074548,ok,4.51
2.8,1.0,95.0,6,10,True,-536.1829375600589,-536.6451274233095,1.9999999999999996,0.16715955208984162,ok,4.42
2.8,0.95,115.0,6,10,True,-536.1849468487547,-536.6451905216869,1.9999999999999998,0.1752724709346587,ok,4.76
2.8,0.95,75.0,6,10,True,-536.1843058448603,-536.6451776065996,1.9999999999999996,0.15574405689595802,ok,5.35
2.8,1.0,105.0,6,10,True,-536.1829535838334,-536.644973668237,1.9999999999999998,0.17139594457144805,ok,4.48
2.8,1.0,125.0,6,10,True,-536.1825878368851,-536.6442742132832,1.9999999999999993,0.1774081520278072,ok,4.01
2.8,1.0,115.0,6,10,True,-536.1828200963423,-536.6446635063483,1.9999999999999993,0.1749714345707948,ok,4.57
2.8,1.0,135.0,6,10,True,-536.1822962392993,-536.6437969620391,1.9999999999999996,0.1782676987091286,ok,4.04
2.8,0.95,125.0,6,10,True,-536.1847278706508,-536.6447603214698,1.9999999999999984,0.17846339941969314,ok,5.34
2.8,1.05,95.0,6,10,True,-536.1769935963081,-536.640775621603,1.9999999999999998,0.1679136055063306,ok,3.91
2.8,1.05,75.0,6,10,True,-536.1761479484427,-536.6403151428856,1.9999999999999984,0.1600887604110406,ok,4.13
2.8,1.05,125.0,6,10,True,-536.176622231452,-536.6398783297124,1.999999999999998,0.17611938860055357,ok,3.83
2.8,1.05,105.0,6,10,True,-536.1770087426992,-536.640600794501,1.9999999999999987,0.17152964753814037,ok,4.22
2.8,1.1,135.0,6,10,True,-536.167647362603,-536.6323244385904,1.9999999999999978,0.17393421853473623,ok,4.03
2.8,1.1,105.0,6,10,True,-536.1683697903054,-536.633517553851,2.0000000000000004,0.1714238758050236,ok,4.08
2.8,1.05,115.0,6,10,True,-536.1768667849441,-536.6402900536674,2.0000000000000004,0.17442702782507336,ok,4.37
2.8,1.1,85.0,6,10,True,-536.1680938676266,-536.633591732265,1.9999999999999998,0.16518704630847436,ok,4.37
2.8,1.15,95.0,6,10,True,-536.1578625755243,-536.6247415042922,1.9999999999999996,0.168727892437164,ok,3.94
2.8,1.1,95.0,6,10,True,-536.1683557116143,-536.633700492764,2.0000000000000004,0.16843323775338567,ok,4.36
2.8,1.1,125.0,6,10,True,-536.1679645294029,-536.6327975659719,2.0000000000000004,0.17462222053326154,ok,4.36
2.8,1.1,75.0,6,10,True,-536.1674680422734,-536.6332324697935,2.000000000000001,0.16208974896426118,ok,4.45
2.8,1.1,115.0,6,10,True,-536.1682200439557,-536.63320798841,2.0000000000000004,0.173653768845598,ok,4.39
2.8,1.15,115.0,6,10,True,-536.1577188568916,-536.6242596941905,1.9999999999999996,0.17267205555562065,ok,3.94
2.8,1.15,75.0,6,10,True,-536.156937107812,-536.6242893383036,2.0,0.16397215121003575,ok,4.42
2.8,1.15,125.0,6,10,True,-536.1574536715868,-536.623849277537,2.0,0.1729403543415731,ok,3.89
2.8,1.15,105.0,6,10,True,-536.1578756365415,-536.6245788397378,1.9999999999999993,0.17109432606146094,ok,4.25
2.8,1.2,75.0,6,10,True,-536.1451753328478,-536.614102395941,2.0000000000000004,0.16573442621009116,ok,4.15
2.8,1.2,85.0,6,10,True,-536.1458534627872,-536.6144527623893,2.0,0.1669357849223812,ok,2.74
2.8,1.15,135.0,6,10,True,-536.1571260961786,-536.6233779352149,1.9999999999999998,0.17151681954697,ok,4.19
2.8,1.2,95.0,6,10,True,-536.146134373194,-536.6145335741613,2.0,0.1688101917548496,ok,2.65
2.8,1.2,135.0,6,10,True,-536.1453736416025,-536.6131828980857,1.9999999999999982,0.16896856589784837,ok,3.98
2.8,1.2,105.0,6,10,True,-536.1461464986307,-536.6143785324784,2.000000000000001,0.17055819224450847,ok,4.25
2.8,1.2,125.0,6,10,True,-536.1457100107165,-536.6136494740568,2.0000000000000004,0.17109805553183377,ok,4.17
2.8,1.2,115.0,6,10,True,-536.1459835187209,-536.6140640716349,2.0000000000000004,0.17150302994540165,ok,4.29
2.8,1.25,105.0,6,10,True,-536.133640991829,-536.6033823224428,2.0,0.16983832630334258,ok,3.82
2.8,1.25,85.0,6,10,True,-536.1333406084577,-536.6034573153831,2.0,0.167529729178986,ok,3.96
2.8,1.25,125.0,6,10,True,-536.1331920815177,-536.6026549481606,2.0000000000000004,0.16912045252023042,ok,3.86
2.8,1.25,75.0,6,10,True,-536.1326413287098,-536.6031166979371,1.9999999999999996,0.16737865901948842,ok,4.35
2.8,1.25,135.0,6,10,True,-536.1328485314402,-536.6021936645687,2.0,0.16631667485443738,ok,3.87
2.8,1.25,95.0,6,10,True,-536.1336295093957,-536.6035306537295,1.9999999999999996,0.16869526653426892,ok,4.3
2.8,1.25,115.0,6,10,True,-536.1334725310035,-536.6030739168482,1.9999999999999993,0.17016966534368308,ok,4.15
2.9,0.9,105.0,6,10,True,-536.1821118216754,-536.6401127315271,2.0000000000000004,0.13391641410637223,ok,2.8
2.9,0.9,125.0,6,10,True,-536.181902754758,-536.6396293330494,1.9999999999999993,0.1428054797873765,ok,2.8
2.9,0.8,75.0,6,10,True,-536.1499967879911,-536.6051361942267,2.000000000000001,0.11161720127565969,ok,4.39
2.9,0.8,105.0,6,10,True,-536.1504940750417,-536.6053651820982,2.0000000000000004,0.13235673529979916,ok,4.41
2.9,0.8,115.0,6,10,True,-536.1504463387328,-536.6051872672998,1.9999999999999998,0.13853741358714555,ok,4.44
2.9,0.85,75.0,6,10,True,-536.1709119075656,-536.6275972072564,2.0000000000000018,0.11367160491201558,ok,4.43
2.9,0.85,125.0,6,10,True,-536.1712643444986,-536.627404681864,2.000000000000001,0.1433377421759199,ok,4.36
2.9,0.8,85.0,6,10,True,-536.1503029641191,-536.6053434984408,2.0000000000000013,0.11865690441057075,ok,4.77
2.9,0.9,75.0,6,10,True,-536.1815374124948,-536.6398429715018,2.0,0.11568150299944822,ok,4.19
2.9,0.8,125.0,6,10,True,-536.1503327743212,-536.6049284580234,1.9999999999999991,0.1436397354046355,ok,4.81
2.9,0.85,115.0,6,10,True,-536.171391772006,-536.6276767993991,1.9999999999999991,0.1388504928141312,ok,4.71
2.9,0.8,135.0,6,10,True,-536.1501730537019,-536.6046274918111,2.0000000000000018,0.14724637495010628,ok,4.83
2.9,0.85,85.0,6,10,True,-536.1712489480369,-536.6278643646741,1.9999999999999996,0.12039443232104716,ok,4.81
2.9,0.85,95.0,6,10,True,-536.1714123436177,-536.6279439622875,1.9999999999999996,0.12693973316864346,ok,4.81
2.9,0.85,105.0,6,10,True,-536.1714490354825,-536.6278687717074,2.000000000000001,0.1332263600612467,ok,4.87
2.9,0.9,85.0,6,10,True,-536.1819045321876,-536.6401206653717,2.0000000000000004,0.12202371782904103,ok,4.62
2.9,0.9,95.0,6,10,True,-536.1820777923449,-536.6401985825773,1.9999999999999993,0.12813726642925766,ok,4.41
2.9,0.85,135.0,6,10,True,-536.171088955317,-536.6270916514109,1.9999999999999993,0.14630344923104588,ok,4.8
2.9,0.9,115.0,6,10,True,-536.182044317908,-536.6399110861756,2.0000000000000004,0.1389576051609779,ok,4.54
2.9,1.0,125.0,6,10,True,-536.1829598717355,-536.6438914520247,1.9999999999999991,0.14107840996267687,ok,2.65
2.9,1.0,115.0,6,10,True,-536.1831282779826,-536.6441905617822,2.000000000000001,0.13853463145340897,ok,2.78
2.9,0.9,135.0,6,10,True,-536.1817118123134,-536.6393109990921,2.000000000000001,0.14510863876318475,ok,4.46
2.9,1.0,85.0,6,10,True,-536.1829994877046,-536.6444307360513,2.0,0.12489125547287733,ok,4.12
2.9,1.0,75.0,6,10,True,-536.1825769443669,-536.6441552748331,1.9999999999999996,0.11952888832104652,ok,4.56
2.9,1.0,95.0,6,10,True,-536.1831893128594,-536.644509624669,2.0000000000000004,0.13001462963496915,ok,4.5
2.9,1.0,135.0,6,10,True,-536.1827398965412,-536.643555158663,1.9999999999999998,0.14203524194516726,ok,4.04
2.9,1.0,105.0,6,10,True,-536.1832162159772,-536.6444068324527,2.000000000000001,0.13470364862682865,ok,4.67
2.9,1.05,75.0,6,10,True,-536.1765981528297,-536.639771067068,2.000000000000002,0.12135089718881993,ok,3.98
2.9,0.95,85.0,6,10,True,-536.1851289983827,-536.6449599293782,2.000000000000001,0.12352701530763324,ok,5.4
2.9,1.05,85.0,6,10,True,-536.177045268731,-536.6400548129619,1.9999999999999998,0.1261032336721084,ok,3.96
2.9,0.95,135.0,6,10,True,-536.1849027559985,-536.6441185411512,2.0,0.1436773746090376,ok,5.17
2.9,1.05,95.0,6,10,True,-536.1772419419876,-536.6401406298436,1.9999999999999996,0.13067478452973053,ok,3.88
2.9,1.05,125.0,6,10,True,-536.1769863643988,-536.6395005828483,2.0000000000000004,0.13991373717848585,ok,4.01
2.9,1.05,105.0,6,10,True,-536.177264879591,-536.6400100057698,2.0,0.13479445732770576,ok,4.04
2.9,1.2,75.0,6,10,True,-536.1456593220288,-536.6135220491448,1.9999999999999998,0.12634798243407722,ok,2.61
2.9,1.2,85.0,6,10,True,-536.1461677668229,-536.6137855748501,2.0,0.12882461719900398,ok,2.71
2.9,1.05,115.0,6,10,True,-536.1771672054637,-536.639801752656,1.9999999999999996,0.13801614560226058,ok,4.44
2.9,1.05,135.0,6,10,True,-536.1767534395631,-536.6391670521176,2.0,0.14021062181116548,ok,4.27
2.9,1.15,75.0,6,10,True,-536.1574099417907,-536.6237190175153,2.0,0.12476304485419278,ok,4.08
2.9,1.1,95.0,6,10,True,-536.1686018816779,-536.6330491652578,1.9999999999999996,0.13114793869236407,ok,4.37
2.9,1.1,115.0,6,10,True,-536.1685138237857,-536.6327003536861,2.0,0.13730885289315065,ok,4.38
2.9,1.1,85.0,6,10,True,-536.168399315817,-536.6329500369842,1.9999999999999998,0.12716257231266542,ok,4.41
2.9,1.1,75.0,6,10,True,-536.1679295725336,-536.6326758725615,2.0,0.1230960602934668,ok,4.45
2.9,1.15,105.0,6,10,True,-536.1581226811427,-536.6239633475823,2.0,0.13440316957076265,ok,3.95
2.9,1.1,125.0,6,10,True,-536.168321580767,-536.632410057628,2.0,0.13857581167369354,ok,4.36
2.9,1.15,115.0,6,10,True,-536.158007059947,-536.6237383323609,1.9999999999999996,0.13643046969085856,ok,4.0
2.9,1.1,135.0,6,10,True,-536.168076886389,-536.6320705764967,2.0000000000000004,0.13823098600119454,ok,4.37
2.9,1.15,85.0,6,10,True,-536.1579001423638,-536.6239961818559,1.9999999999999991,0.12806886766116632,ok,4.31
2.9,1.15,95.0,6,10,True,-536.1581078116723,-536.6240737649559,2.0,0.13144038644963707,ok,4.27
2.9,1.15,125.0,6,10,True,-536.1578044095567,-536.6234482307372,2.0,0.137086360013141,ok,4.28
2.9,1.15,135.0,6,10,True,-536.1575491889678,-536.6231069962555,1.9999999999999991,0.13612192929737224,ok,4.26
2.9,1.2,95.0,6,10,True,-536.1463798336094,-536.6138506591818,2.0000000000000004,0.13156136663150703,ok,4.05
2.9,1.2,105.0,6,10,True,-536.1463907765886,-536.6137450553847,1.9999999999999996,0.13394724772718822,ok,4.02
3.0,0.8,95.0,6,10,True,-536.150605766931,-536.6049686678653,1.9999999999999993,0.09890319650277542,ok,2.86
2.9,1.2,135.0,6,10,True,-536.1457906764009,-536.6128838389187,2.0000000000000004,0.13390641897121797,ok,3.91
3.0,0.8,105.0,6,10,True,-536.1506563759543,-536.6049495555902,2.0000000000000004,0.10558299504448035,ok,2.9
2.9,1.2,125.0,6,10,True,-536.1460551626033,-536.6132270780124,1.9999999999999998,0.13546581084548148,ok,4.23
2.9,1.25,115.0,6,10,True,-536.1337526474969,-536.6025151062483,1.9999999999999982,0.1342345047539704,ok,3.8
2.9,1.2,115.0,6,10,True,-536.1462671484562,-536.613523970847,1.9999999999999991,0.1353987116702963,ok,4.3
2.9,1.25,125.0,6,10,True,-536.1335324372517,-536.6022146657441,1.9999999999999991,0.13373707836574328,ok,3.81
2.9,1.25,135.0,6,10,True,-536.1332599634968,-536.6018669523054,2.0000000000000004,0.13160889872217446,ok,3.78
2.9,1.25,85.0,6,10,True,-536.1336604948025,-536.6027783829195,2.0000000000000004,0.12943603780216562,ok,4.03
2.9,1.25,75.0,6,10,True,-536.1331361938442,-536.6025248239494,1.9999999999999998,0.12785140835177658,ok,4.37
2.9,1.25,95.0,6,10,True,-536.1338762415355,-536.6028349400453,1.9999999999999998,0.13152230461395514,ok,4.28
3.0,0.8,85.0,6,10,True,-536.1504735276231,-536.604873467182,1.9999999999999996,0.0919196759768682,ok,4.37
3.0,0.8,75.0,6,10,True,-536.1502383179987,-536.6047161775055,1.9999999999999982,0.08490006623354314,ok,4.4
3.0,0.8,135.0,6,10,True,-536.150450436583,-536.6044363286848,2.0,0.11931113452173997,ok,4.46
3.0,0.85,135.0,6,10,True,-536.1713598308517,-536.6268890134197,1.999999999999999,0.11845525891953586,ok,4.28
3.0,0.85,115.0,6,10,True,-536.1715750590176,-536.6273097548655,1.999999999999999,0.11168545877248877,ok,4.44
3.0,0.8,115.0,6,10,True,-536.1506391676024,-536.6048359200735,2.0000000000000004,0.1114800652527159,ok,4.76
3.0,0.8,125.0,6,10,True,-536.1505657966245,-536.6046532670996,1.9999999999999993,0.11615175367662171,ok,4.86
3.0,0.9,75.0,6,10,True,-536.1817924433499,-536.6394190509246,1.9999999999999998,0.08825469961661815,ok,4.53
3.0,0.85,75.0,6,10,True,-536.1711600527552,-536.6271704020547,1.9999999999999984,0.0865878032846926,ok,4.82
3.0,0.9,95.0,6,10,True,-536.1822137678869,-536.6397212858188,1.9999999999999998,0.10100780898085346,ok,4.55
3.0,0.85,85.0,6,10,True,-536.1714168044099,-536.6273903789937,2.000000000000001,0.09336617560834602,ok,4.82
3.0,0.85,95.0,6,10,True,-536.1715550811774,-536.627470725729,2.0000000000000004,0.10001391451085757,ok,4.83
3.0,0.9,85.0,6,10,True,-536.1820702529325,-536.639651255003,1.999999999999999,0.09473572686276638,ok,4.68
3.0,0.85,105.0,6,10,True,-536.1716018997396,-536.6274370835883,2.0,0.10627335476280156,ok,4.84
3.0,0.85,125.0,6,10,True,-536.1714889696877,-536.62711675483,2.0000000000000004,0.11583191170280309,ok,4.89
3.0,0.9,105.0,6,10,True,-536.182256008292,-536.6396738899637,2.0,0.10681530315468508,ok,4.57
3.0,0.9,125.0,6,10,True,-536.1821198102107,-536.6393318246666,2.0000000000000004,0.11531303757996775,ok,4.63
3.0,0.95,85.0,6,10,True,-536.185293323216,-536.6444747573528,2.000000000000001,0.09601250147167882,ok,3.3
3.0,0.9,135.0,6,10,True,-536.1819767647501,-536.6391007810474,2.0000000000000004,0.11737908538859299,ok,4.31
3.0,1.05,75.0,6,10,True,-536.1768751644485,-536.6393263781559,1.9999999999999953,0.09304973171789709,ok,2.72
3.0,1.0,95.0,6,10,True,-536.183314630106,-536.6439720271131,1.9999999999999998,0.10258270221915658,ok,4.11
3.0,1.0,85.0,6,10,True,-536.1831631424626,-536.6439228604705,2.0000000000000004,0.09718477813376589,ok,4.18
3.0,1.0,75.0,6,10,True,-536.182846557083,-536.64371865932,2.0,0.09149377401666614,ok,4.26
3.0,0.95,125.0,6,10,True,-536.1853189154318,-536.6441372134761,1.9999999999999996,0.11460171819750162,ok,4.88
3.0,1.0,105.0,6,10,True,-536.1833463061653,-536.6439311384704,1.9999999999999996,0.107409501347513,ok,4.51
3.0,1.0,115.0,6,10,True,-536.1832884991084,-536.6437808693646,1.9999999999999996,0.11123792452109449,ok,4.53
3.0,1.0,135.0,6,10,True,-536.1829947208059,-536.64331525028,2.000000000000001,0.11463665088445633,ok,4.28
3.0,1.0,125.0,6,10,True,-536.1831640340954,-536.6435653189342,1.9999999999999991,0.113706830000723,ok,4.32
3.0,0.95,115.0,6,10,True,-536.1854308792027,-536.6443437974015,2.000000000000001,0.11156556375227317,ok,5.53
3.0,1.15,135.0,6,10,True,-536.1577927474168,-536.6228009859856,1.9999999999999996,0.10941967504785893,ok,2.53
3.0,1.05,95.0,6,10,True,-536.177363459415,-536.6395910993685,2.0000000000000018,0.10314622124725362,ok,4.07
3.0,1.05,105.0,6,10,True,-536.1773894964383,-536.6395251011825,1.9999999999999991,0.10745732647720987,ok,3.99
3.0,1.05,85.0,6,10,True,-536.1772091259586,-536.6395293894349,2.0000000000000018,0.09824083031337877,ok,4.12
3.0,1.05,135.0,6,10,True,-536.1770041245941,-536.6389053953518,2.0,0.11302097748098831,ok,4.01
3.0,1.05,125.0,6,10,True,-536.1771854099258,-536.6391562540315,1.9999999999999998,0.11265005343852877,ok,4.29
3.0,1.15,95.0,6,10,True,-536.1582250993853,-536.623511420744,1.9999999999999998,0.10382769618616157,ok,3.99
3.0,1.1,85.0,6,10,True,-536.1685642101056,-536.632434606957,1.9999999999999991,0.09917901626186854,ok,4.43
3.0,1.1,75.0,6,10,True,-536.1682142669738,-536.6322185369173,1.9999999999999996,0.09455655894865996,ok,4.55
3.0,1.1,115.0,6,10,True,-536.1686635224875,-536.6322548607417,2.0000000000000004,0.11008937313719065,ok,4.37
3.0,1.1,95.0,6,10,True,-536.1687207645975,-536.6324975152511,2.0,0.10355977570439276,ok,4.42
3.0,1.1,105.0,6,10,True,-536.1687410610767,-536.6324175994833,1.9999999999999991,0.10734484367854837,ok,4.42
3.0,1.15,75.0,6,10,True,-536.157702386792,-536.6232457790685,2.0000000000000004,0.09601082425208227,ok,4.41
3.0,1.15,105.0,6,10,True,-536.1582396911227,-536.6234330180672,2.0000000000000004,0.10708252025925666,ok,4.28
3.0,1.15,85.0,6,10,True,-536.1580668845954,-536.6234558139797,1.9999999999999998,0.09999840405789039,ok,4.35
3.0,1.1,135.0,6,10,True,-536.1683238028636,-536.6317840707014,1.9999999999999982,0.11127385175575571,ok,4.5
3.0,1.1,125.0,6,10,True,-536.1685161588119,-536.6320388482154,1.9999999999999998,0.11144758649578475,ok,4.5
3.0,1.15,115.0,6,10,True,-536.158152898326,-536.6232711253426,2.0,0.10929542481646791,ok,4.29
3.0,1.15,125.0,6,10,True,-536.1579952095398,-536.6230549863546,2.0,0.11011971759241725,ok,4.28
3.0,1.2,85.0,6,10,True,-536.1463371214071,-536.613228569089,1.9999999999999978,0.10070025990537981,ok,2.72
3.0,1.2,75.0,6,10,True,-536.1459595579202,-536.6130368504635,2.0000000000000004,0.097409477946468,ok,4.11
3.0,1.2,105.0,6,10,True,-536.146505489606,-536.6131987907195,1.9999999999999991,0.10668205442091683,ok,4.03
3.0,1.2,95.0,6,10,True,-536.1464965116528,-536.613275992983,1.9999999999999993,0.10395700878318209,ok,4.06
3.0,1.2,125.0,6,10,True,-536.146242817746,-536.6128147878967,2.0000000000000004,0.1086840974598877,ok,4.04
3.0,1.25,125.0,6,10,True,-536.1337175156821,-536.6017903792302,1.9999999999999996,0.1071606478890963,ok,2.99
3.0,1.2,135.0,6,10,True,-536.1460312239791,-536.612561286941,2.000000000000001,0.10747746439773534,ok,3.97
3.0,1.25,105.0,6,10,True,-536.1339968819401,-536.6021708028527,2.000000000000001,0.1061579521476899,ok,3.78
3.0,1.25,95.0,6,10,True,-536.1339932244645,-536.6022483208552,2.0,0.10395650168722359,ok,4.0
3.0,1.25,85.0,6,10,True,-536.1338331426562,-536.6022096074665,1.9999999999999998,0.1012884769372783,ok,4.33
3.0,1.25,75.0,6,10,True,-536.1334440733864,-536.602028638161,2.0,0.0987506096462698,ok,4.39
3.0,1.25,115.0,6,10,True,-536.133893271511,-536.60201146156,1.9999999999999998,0.10734699722539201,ok,4.02
3.1,0.9,115.0,6,10,True,-536.1822888151419,-536.6391838083246,1.9999999999999996,0.09109065590364848,ok,2.79
3.0,1.25,135.0,6,10,True,-536.1334978277249,-536.601532740844,1.9999999999999998,0.1054699578336085,ok,4.46
3.1,0.8,75.0,6,10,True,-536.1503725755272,-536.6043485665049,1.9999999999999987,0.06547942668460587,ok,4.52
3.1,0.8,85.0,6,10,True,-536.1505536111742,-536.6044724054422,2.0,0.07231100680011726,ok,4.53
3.1,0.8,95.0,6,10,True,-536.1506675355818,-536.604574963715,2.0,0.07912373259421909,ok,4.51
3.1,0.8,115.0,6,10,True,-536.150723231003,-536.6045041451042,2.0000000000000004,0.09100405869257197,ok,4.42
3.1,0.8,105.0,6,10,True,-536.1507224961186,-536.6045739753622,1.9999999999999993,0.08551834477597875,ok,4.93
3.1,0.8,125.0,6,10,True,-536.1506756907436,-536.6043820521503,1.9999999999999998,0.09520687447602857,ok,4.81
3.1,0.85,135.0,6,10,True,-536.1714954322663,-536.6266768048757,1.9999999999999991,0.09716325641937038,ok,4.64
3.1,0.85,85.0,6,10,True,-536.1714935030878,-536.6269851795325,2.000000000000001,0.07351087692054135,ok,4.79
3.1,0.85,75.0,6,10,True,-536.1712979490726,-536.6267917494829,1.9999999999999987,0.06686895579171889,ok,4.8
3.1,0.9,75.0,6,10,True,-536.1819341823381,-536.639041374894,2.0,0.0682507255099412,ok,4.66
3.1,0.9,95.0,6,10,True,-536.1822625422668,-536.6392971181695,1.9999999999999998,0.08084839298380524,ok,4.54
3.1,0.9,85.0,6,10,True,-536.1821439363922,-536.6392271964479,2.000000000000001,0.07465412151534018,ok,4.68
3.1,0.8,135.0,6,10,True,-536.1505904671271,-536.6042306691033,1.9999999999999993,0.09794631183667807,ok,4.88
3.1,0.85,95.0,6,10,True,-536.1716101055283,-536.6270650550387,1.9999999999999991,0.08003321906273143,ok,4.83
3.1,0.85,115.0,6,10,True,-536.1716517156855,-536.6269684866569,2.0,0.09112297711091806,ok,4.81
3.1,0.85,105.0,6,10,True,-536.1716602561783,-536.627050922299,2.000000000000001,0.08605915204031629,ok,4.88
3.1,0.9,105.0,6,10,True,-536.1823071350983,-536.6392790671038,1.9999999999999996,0.08647377013091127,ok,4.55
3.1,0.9,125.0,6,10,True,-536.182218029367,-536.6390404749108,1.9999999999999991,0.09437147551003569,ok,4.38
3.1,1.0,95.0,6,10,True,-536.1833532983302,-536.6435364865348,1.999999999999999,0.08214469204465832,ok,2.74
3.1,0.9,135.0,6,10,True,-536.1821084980047,-536.6388740225976,2.0000000000000004,0.09618674949791282,ok,4.27
3.1,1.0,115.0,6,10,True,-536.1833473946672,-536.64340496677,2.0,0.09056715977960447,ok,2.71
3.1,1.0,75.0,6,10,True,-536.1829966912035,-536.6433274111782,2.000000000000001,0.07096409342247641,ok,4.6
3.1,0.95,105.0,6,10,True,-536.1855231859577,-536.6440831711639,1.9999999999999998,0.08675565147154728,ok,5.18
3.1,1.0,85.0,6,10,True,-536.1832326082684,-536.6434790934898,1.9999999999999996,0.0767213316672587,ok,4.55
3.1,1.05,85.0,6,10,True,-536.1772775256138,-536.6390855383804,1.9999999999999993,0.0776240860648422,ok,4.11
3.1,1.0,105.0,6,10,True,-536.1833857026121,-536.6435130794405,1.9999999999999991,0.08689727433115739,ok,4.26
3.1,1.05,75.0,6,10,True,-536.1770298752318,-536.6389331628259,1.9999999999999978,0.07228037010709751,ok,4.2
3.1,1.0,135.0,6,10,True,-536.1831204498133,-536.6430649052872,2.0,0.09371745008225887,ok,4.26
3.1,1.05,95.0,6,10,True,-536.1773984182305,-536.6391376058742,1.9999999999999998,0.08261158706995675,ok,4.11
3.1,1.05,125.0,6,10,True,-536.1772714280231,-536.6388319698591,1.9999999999999993,0.09190217757620485,ok,4.06
3.1,1.05,105.0,6,10,True,-536.1774243370794,-536.639097563048,1.9999999999999996,0.08690001208444617,ok,4.13
3.1,1.2,95.0,6,10,True,-536.1465255491664,-536.6127853285026,1.9999999999999984,0.0832995336872764,ok,2.66
3.1,1.05,115.0,6,10,True,-536.1773763000847,-536.6389882383297,1.9999999999999991,0.09008810534378499,ok,4.36
3.1,1.15,105.0,6,10,True,-536.1582681647268,-536.6229782171654,2.0000000000000004,0.08651918945735343,ok,3.97
3.1,1.05,135.0,6,10,True,-536.1771275550533,-536.6386449930889,2.000000000000001,0.09227377043751908,ok,4.33
3.1,1.15,125.0,6,10,True,-536.1580763722335,-536.6227088848418,1.9999999999999998,0.08961794365643173,ok,3.9
3.1,1.1,75.0,6,10,True,-536.1683737668055,-536.6318323343044,1.9999999999999998,0.07356463515555105,ok,4.4
3.1,1.1,115.0,6,10,True,-536.1687147402862,-536.6318635333027,1.9999999999999984,0.08947787842493968,ok,4.35
3.1,1.1,105.0,6,10,True,-536.168772288317,-536.631971086163,1.9999999999999993,0.08677117116193377,ok,4.37
3.1,1.15,85.0,6,10,True,-536.1581352767788,-536.6229887807386,1.9999999999999998,0.07915361614058364,ok,4.31
3.1,1.1,125.0,6,10,True,-536.1685994503534,-536.6317063068772,1.9999999999999984,0.09081201397065877,ok,4.42
3.1,1.1,135.0,6,10,True,-536.168445416704,-536.6315176725404,1.9999999999999991,0.09071783233409496,ok,4.39
3.1,1.1,95.0,6,10,True,-536.1687528953199,-536.632014810394,2.0,0.0829567768038134,ok,4.46
3.1,1.15,75.0,6,10,True,-536.1578668781211,-536.6228492732429,1.9999999999999998,0.07481322964028803,ok,4.41
3.1,1.1,85.0,6,10,True,-536.168632255084,-536.6319790881556,2.0000000000000018,0.07843527071699269,ok,4.5
3.1,1.15,95.0,6,10,True,-536.1582552688101,-536.6230247001407,2.0000000000000004,0.08318422212849404,ok,4.38
3.1,1.15,115.0,6,10,True,-536.1582014656361,-536.6228679627841,1.9999999999999998,0.08875101247509483,ok,4.29
3.1,1.2,75.0,6,10,True,-536.1461291840964,-536.6126227343764,2.0000000000000004,0.07602377764509585,ok,4.12
3.1,1.2,85.0,6,10,True,-536.1464065323952,-536.6127525333849,1.9999999999999996,0.0797798729764733,ok,4.37
3.1,1.25,125.0,6,10,True,-536.1337960031213,-536.6014285600244,1.9999999999999993,0.0869794645538694,ok,2.68
3.1,1.2,105.0,6,10,True,-536.1465320324014,-536.6127382534853,2.0000000000000004,0.08615417072751586,ok,5.06
3.2,0.8,95.0,6,10,True,-536.1506696422836,-536.6042420561326,1.9999999999999993,0.06431288043979604,ok,2.94
3.1,1.2,125.0,6,10,True,-536.1463223913146,-536.6124630672005,2.0000000000000004,0.08833461909852977,ok,4.53
3.1,1.2,135.0,6,10,True,-536.1461502859128,-536.6122721484023,2.0000000000000004,0.08735399176216238,ok,4.43
3.1,1.25,115.0,6,10,True,-536.1339386254023,-536.601591750749,1.9999999999999993,0.08700040966273712,ok,4.03
3.1,1.25,75.0,6,10,True,-536.1336189207196,-536.6016045646867,1.9999999999999996,0.07719425247523329,ok,4.68
3.1,1.25,105.0,6,10,True,-536.134022269096,-536.6017041050568,1.9999999999999998,0.08568776341382588,ok,4.37
